Date,All,ACT,NSW,NRT,QSL,SA,TAS,VIC,WA,Other
2005-08-31,412,0,40,112,208,2,0,1,49,0
2007-12-19,250,0,3,19,212,0,0,0,16,0
2007-12-18,325,0,3,21,255,1,0,0,45,0
2007-12-15,279,0,0,9,237,0,0,0,33,0
2007-12-14,360,0,14,71,166,6,0,0,103,0
2007-12-17,225,0,6,25,155,2,4,5,28,0
2007-12-16,171,0,0,27,134,2,0,0,8,0
2007-12-11,411,0,4,61,276,33,0,0,37,0
2007-12-10,218,0,0,12,128,23,0,0,55,0
2007-12-13,413,0,2,30,191,147,0,0,43,0
2007-12-12,441,0,2,134,177,72,0,7,49,0
2012-05-13,1012,0,14,322,22,0,0,0,654,0
2012-05-12,967,0,32,324,29,0,0,2,580,0
2012-05-11,735,0,71,328,35,9,0,3,289,0
2012-05-10,655,0,144,107,27,49,11,58,259,0
2012-05-17,1646,0,116,657,59,15,3,52,744,0
2012-05-16,923,0,60,245,84,43,2,2,487,0
2012-05-15,1828,0,56,996,29,38,10,6,693,0
2012-05-14,845,0,94,276,48,9,2,8,408,0
2012-05-19,1052,0,50,456,29,0,0,5,512,0
2012-05-18,1146,0,63,386,18,9,0,5,665,0
2009-07-24,260,0,19,134,89,0,0,1,17,0
2009-07-25,241,0,36,53,79,0,0,2,71,0
2009-07-26,364,0,1,234,33,0,0,0,96,0
2009-07-27,292,0,41,52,123,1,0,0,75,0
2009-07-20,359,0,49,79,141,2,0,1,87,0
2009-07-21,312,0,58,151,60,0,9,4,30,0
2009-07-22,242,0,10,122,81,2,0,0,27,0
2009-07-23,224,0,19,77,94,0,0,0,34,0
2009-07-28,556,0,42,265,118,3,0,1,127,0
2009-07-29,470,0,46,148,170,1,0,0,105,0
2011-11-15,2504,0,38,85,2199,92,0,6,84,0
2011-11-14,1715,0,31,162,1109,303,0,2,108,0
2011-11-17,1336,0,4,16,1049,99,0,2,166,0
2011-11-16,1554,0,60,103,1243,23,6,0,119,0
2011-11-11,1851,0,10,490,996,305,0,1,49,0
2011-11-10,1627,0,25,303,891,248,0,4,156,0
2011-11-13,1786,0,3,194,1286,240,0,1,62,0
2011-11-12,2322,0,31,432,1367,412,0,9,71,0
2011-11-19,1064,0,37,11,859,9,0,0,148,0
2011-11-18,503,0,6,49,311,26,0,3,108,0
2007-07-28,467,0,35,203,90,0,0,1,138,0
2007-07-29,295,0,6,76,81,0,1,0,131,0
2007-07-22,527,0,16,118,176,0,2,0,215,0
2007-07-23,569,0,20,200,101,1,0,2,245,0
2007-07-20,767,0,40,271,216,0,1,0,239,0
2007-07-21,732,0,14,324,72,1,0,0,321,0
2007-07-26,435,0,37,115,48,2,0,0,233,0
2007-07-27,347,0,32,94,96,2,0,1,122,0
2007-07-24,408,0,12,86,96,1,5,1,207,0
2007-07-25,471,0,14,158,29,1,6,5,258,0
2013-04-19,783,0,91,65,46,64,11,68,438,0
2013-04-18,827,0,150,135,63,58,13,43,365,0
2006-08-15,997,0,109,172,332,2,0,3,379,0
2006-08-14,865,3,70,342,106,1,0,0,343,0
2006-08-13,866,0,57,245,115,0,0,7,442,0
2006-08-12,851,0,36,415,80,0,3,4,313,0
2006-08-11,763,0,85,298,167,1,0,0,212,0
2006-08-10,1431,0,56,889,165,3,0,1,317,0
2013-04-11,558,0,167,14,1,77,20,69,210,0
2013-04-10,542,0,109,7,4,104,0,104,214,0
2013-04-13,301,0,72,12,95,0,0,4,118,0
2013-04-12,604,0,135,18,24,51,23,58,295,0
2013-04-15,551,1,33,40,82,2,7,2,384,0
2013-04-14,390,0,19,13,83,0,0,15,260,0
2008-07-30,511,0,8,297,64,3,0,1,138,0
2013-04-16,729,0,65,34,7,84,17,114,408,0
2009-03-19,263,0,69,3,20,9,6,13,143,0
2009-03-18,235,0,25,28,11,1,14,5,151,0
2009-03-15,39,0,6,8,20,0,0,0,5,0
2009-03-14,40,0,3,1,21,0,0,0,15,0
2009-03-17,141,0,33,33,44,3,6,0,22,0
2009-03-16,188,0,39,32,79,1,0,0,37,0
2009-03-11,53,0,17,0,21,1,9,0,5,0
2009-03-10,81,0,12,10,19,1,5,2,32,0
2009-03-13,82,0,3,9,21,4,10,0,35,0
2009-03-12,34,0,2,5,2,2,1,0,22,0
2002-05-14,267,0,10,103,87,15,0,0,52,0
2002-05-15,859,0,32,449,32,1,0,7,338,0
2002-05-16,280,0,38,51,84,1,0,3,103,0
2002-05-17,530,0,2,374,5,17,0,0,132,0
2002-05-10,407,0,1,322,1,3,4,0,76,0
2002-05-11,399,0,27,140,36,9,3,5,179,0
2002-05-12,319,0,0,207,14,0,1,1,96,0
2002-05-13,533,0,16,224,53,2,5,5,228,0
2002-05-18,343,0,11,142,29,0,1,0,160,0
2002-05-19,328,0,0,209,8,0,0,0,111,0
2012-02-05,274,0,1,82,21,63,0,0,107,0
2012-02-04,593,1,2,308,6,46,1,4,225,0
2012-02-07,234,0,8,44,40,36,0,0,106,0
2012-02-06,337,0,4,146,37,17,0,0,133,0
2012-02-01,153,0,0,53,8,25,0,0,67,0
2012-02-03,307,0,0,141,14,45,0,0,107,0
2012-02-02,310,0,0,133,6,23,0,5,143,0
2012-02-09,359,0,10,181,35,17,0,4,112,0
2012-02-08,247,0,22,102,32,20,0,0,71,0
2010-04-23,268,0,85,10,46,0,0,0,127,0
2010-04-22,589,0,45,14,15,167,1,62,285,0
2010-04-21,595,0,83,6,6,80,6,65,349,0
2010-04-20,573,0,41,35,21,67,0,30,379,0
2010-04-27,264,0,1,0,13,2,0,0,248,0
2010-04-26,234,0,26,0,18,0,3,11,176,0
2010-04-25,154,0,3,0,4,0,0,0,147,0
2010-04-24,244,0,10,8,7,2,0,0,217,0
2010-04-29,694,0,45,47,28,1,0,6,567,0
2010-04-28,311,0,63,2,10,0,2,5,229,0
2013-03-10,24,0,10,4,0,0,0,1,9,0
2013-03-11,65,0,41,0,19,1,0,0,4,0
2013-03-12,98,0,67,6,12,2,0,6,5,0
2013-03-13,142,0,52,2,21,1,0,1,65,0
2013-03-14,141,4,59,5,17,8,0,0,48,0
2013-03-15,142,0,38,4,45,20,2,4,29,0
2013-03-16,87,1,21,3,29,0,0,0,33,0
2013-03-17,81,0,14,6,32,0,1,0,28,0
2013-03-18,342,2,35,11,52,24,0,1,217,0
2013-03-19,386,3,78,55,4,68,6,6,166,0
2017-01-30,122,0,35,6,56,2,0,0,23,0
2017-01-31,86,0,24,2,44,0,0,0,16,0
2005-11-09,772,0,9,36,389,2,0,5,331,0
2005-11-08,570,0,4,128,197,1,0,1,239,0
2005-11-05,889,0,2,106,552,6,0,5,218,0
2005-11-04,758,0,2,106,428,2,0,1,219,0
2005-11-07,891,0,0,69,425,0,0,0,397,0
2005-11-06,687,0,2,168,163,3,0,1,350,0
2005-11-01,1059,0,3,273,427,0,3,1,352,0
2005-11-03,870,0,5,68,385,0,0,0,412,0
2005-11-02,902,0,9,74,413,1,3,0,402,0
2013-12-12,187,0,26,18,65,0,0,7,71,0
2013-12-13,199,0,11,27,95,0,0,0,66,0
2013-12-10,372,0,6,20,262,1,0,3,80,0
2013-12-11,354,0,1,13,274,0,0,8,58,0
2013-12-16,208,1,1,34,80,0,6,7,79,0
2013-12-17,370,0,7,5,179,0,1,3,175,0
2013-12-14,334,0,2,111,56,0,2,4,159,0
2013-12-15,297,0,10,27,88,0,0,1,171,0
2013-12-18,346,0,15,37,184,3,0,1,106,0
2013-12-19,307,0,26,44,141,0,0,0,96,0
2010-08-16,1144,0,9,664,222,0,0,0,249,0
2010-08-17,759,0,42,212,349,0,0,0,156,0
2010-08-14,969,0,0,608,123,1,0,0,237,0
2010-08-15,765,0,25,294,354,0,0,0,92,0
2010-08-12,816,0,1,597,56,2,0,0,160,0
2010-08-13,634,0,7,305,196,0,0,0,126,0
2010-08-10,340,0,0,171,6,0,0,0,163,0
2010-08-11,479,0,1,351,45,0,0,0,82,0
2010-08-18,567,0,27,326,148,0,0,0,66,0
2010-08-19,395,0,8,112,198,0,0,0,77,0
2005-03-02,430,0,84,51,121,14,3,2,155,0
2005-03-03,270,0,48,18,93,16,1,6,88,0
2005-03-01,351,0,95,30,116,25,0,1,84,0
2005-03-06,81,0,20,14,18,0,0,0,29,0
2005-03-07,149,0,49,2,50,5,0,3,40,0
2005-03-04,272,0,78,37,65,6,0,13,73,0
2005-03-05,198,0,45,15,69,0,0,0,69,0
2005-03-08,158,0,83,3,15,21,0,16,20,0
2005-03-09,185,0,65,12,21,38,0,33,16,0
2008-03-30,75,0,12,14,7,0,0,0,42,0
2008-03-31,167,0,67,15,35,3,2,12,33,0
2014-05-08,1091,0,98,326,30,52,6,56,523,0
2014-05-09,706,0,16,452,8,0,3,6,221,0
2014-05-02,391,0,10,59,9,0,0,0,313,0
2014-05-03,234,0,1,41,10,0,0,4,178,0
2014-05-01,539,0,65,135,18,10,0,3,308,0
2014-05-06,280,0,25,176,21,2,3,5,48,0
2014-05-07,1014,0,88,649,17,25,13,50,172,0
2014-05-04,115,0,6,47,22,0,0,0,40,0
2014-05-05,221,0,17,145,18,9,2,0,30,0
2001-12-23,1450,0,49,158,848,70,0,2,323,0
2010-05-15,157,0,44,63,18,13,1,8,10,0
2010-05-14,305,0,91,93,33,40,7,21,20,0
2010-05-17,183,0,12,1,1,34,1,12,122,0
2010-05-16,73,0,13,13,18,5,1,4,19,0
2010-05-11,599,0,124,23,10,6,0,2,434,0
2010-05-10,763,0,83,40,14,64,2,40,520,0
2010-05-13,557,0,84,84,95,70,1,7,216,0
2010-05-12,989,0,71,114,39,11,1,10,743,0
2001-10-06,1113,0,84,56,749,0,0,0,224,0
2014-01-07,568,0,29,135,298,3,0,0,103,0
2014-01-04,809,0,59,11,701,11,0,0,27,0
2001-10-05,964,0,6,565,119,2,0,0,272,0
2014-01-02,543,0,0,14,497,0,0,0,32,0
2001-10-03,892,0,2,468,50,1,0,0,371,0
2001-10-01,1665,0,19,491,216,0,0,0,939,0
2014-01-08,309,0,2,184,29,6,0,2,86,0
2014-01-09,225,0,11,44,52,12,0,1,105,0
2006-08-02,433,0,8,214,106,0,0,0,105,0
2006-08-03,876,0,23,582,62,1,0,0,208,0
2006-08-08,1133,0,48,600,282,3,1,2,197,0
2006-08-09,1162,0,78,602,276,2,4,2,198,0
2011-07-29,1053,0,72,827,57,0,1,6,90,0
2011-07-28,1274,0,37,781,296,1,0,6,153,0
2011-07-23,677,0,20,383,124,1,1,3,145,0
2011-07-22,703,0,46,384,186,0,0,3,84,0
2011-07-21,698,0,17,434,149,0,0,0,98,0
2011-07-20,655,0,14,343,222,0,0,9,67,0
2011-07-27,863,0,54,595,139,3,1,7,64,0
2011-07-26,483,0,27,230,130,0,0,0,96,0
2011-07-25,955,0,5,673,114,0,0,0,163,0
2011-07-24,856,0,24,347,378,2,0,0,99,6
2002-10-18,2121,0,225,952,551,1,2,7,383,0
2002-10-19,2763,0,583,921,961,0,0,3,295,0
2002-10-16,2778,0,172,1528,523,0,0,0,555,0
2002-10-17,2936,0,165,1427,828,0,3,4,509,0
2002-10-14,1760,0,90,738,452,0,0,0,480,0
2002-10-15,2730,0,121,1293,527,1,0,0,788,0
2002-10-12,2660,0,8,1256,462,0,1,0,933,0
2002-10-13,1735,0,11,831,167,0,0,1,725,0
2002-10-10,2282,0,23,955,616,50,0,1,637,0
2002-10-11,2222,0,20,1024,264,18,4,7,885,0
2015-08-08,502,0,19,207,181,2,0,0,93,0
2015-08-09,649,0,19,347,169,0,0,0,114,0
2015-08-04,482,0,18,259,114,0,0,0,91,0
2015-08-05,711,0,12,544,76,0,0,0,79,0
2015-08-06,386,0,18,208,123,0,0,0,37,0
2015-08-07,585,0,9,384,122,0,0,1,69,0
2015-08-01,287,0,17,175,58,0,0,0,37,0
2015-08-02,364,0,21,181,98,0,0,0,64,0
2015-08-03,469,0,17,320,64,0,0,0,68,0
2005-08-14,813,0,30,431,74,0,0,0,278,0
2005-08-15,534,0,39,223,100,1,0,0,171,0
2005-08-16,481,0,26,205,105,3,0,4,138,0
2005-08-17,461,0,87,128,179,2,0,3,62,0
2005-08-10,550,0,111,152,206,0,1,0,80,0
2005-08-11,494,0,55,195,97,0,0,0,147,0
2005-08-12,438,0,12,157,30,0,0,0,239,0
2005-08-13,734,0,38,465,61,0,0,1,169,0
2005-08-18,554,0,75,272,135,1,0,3,68,0
2005-08-19,552,0,45,131,251,0,0,0,125,0
2007-03-25,17,0,6,4,1,1,2,0,3,0
2007-03-23,48,0,18,0,20,0,0,0,10,0
2007-03-20,108,0,10,5,40,1,11,3,38,0
2007-03-21,114,0,19,1,20,2,60,6,6,0
2001-01-31,8,0,0,3,5,0,0,0,0,0
2001-01-30,86,0,1,2,60,12,2,0,9,0
2007-12-31,126,0,4,18,36,1,0,1,66,0
2007-12-30,205,0,5,41,55,0,0,1,103,0
2007-07-08,396,0,1,211,83,0,0,0,101,0
2007-07-09,485,0,8,320,99,0,0,0,58,0
2007-07-04,246,0,21,72,119,0,0,0,34,0
2007-07-05,592,0,20,428,64,1,0,0,79,0
2007-07-06,310,0,28,133,96,0,0,0,53,0
2007-07-07,692,0,7,571,50,0,0,0,64,0
2007-07-01,312,0,22,175,84,0,0,0,31,0
2007-07-02,271,0,6,125,117,0,1,0,22,0
2007-07-03,294,0,8,210,50,3,0,2,21,0
2016-09-17,149,0,6,60,34,0,0,1,48,0
2008-07-10,325,0,9,165,59,0,0,0,92,0
2008-07-11,449,0,10,353,15,0,0,0,71,0
2008-07-12,291,0,5,159,28,0,0,1,98,0
2013-04-30,831,0,27,294,26,11,4,22,447,0
2008-07-14,380,0,13,104,37,9,0,0,217,0
2008-07-15,213,0,21,60,50,0,0,0,82,0
2008-07-16,319,0,13,233,18,5,0,0,50,0
2008-07-17,285,0,21,101,48,2,0,0,113,0
2008-07-18,328,0,23,187,37,0,0,0,81,0
2008-07-19,309,0,9,127,57,0,0,0,116,0
2003-02-12,395,0,97,6,21,2,0,186,83,0
2003-02-13,401,0,83,7,46,0,0,202,63,0
2003-02-14,343,0,47,0,71,0,9,120,96,0
2003-02-15,327,0,68,1,38,0,0,186,34,0
2003-02-16,60,0,6,1,25,0,0,9,19,0
2003-02-17,244,0,28,0,98,0,27,84,7,0
2009-03-31,264,0,54,31,37,21,0,48,73,0
2009-03-30,333,0,106,5,41,10,4,35,132,0
2011-11-30,1337,0,2,165,419,122,0,0,629,0
2004-10-30,3314,0,14,929,536,0,4,3,1828,0
2004-10-31,2785,0,13,1030,652,6,2,2,1080,0
2014-03-09,71,0,10,1,8,1,0,0,51,0
2009-02-18,36,0,0,0,9,1,0,24,2,0
2009-02-19,120,0,4,0,71,0,0,31,14,0
2012-02-29,148,0,6,0,95,0,4,0,43,0
2012-02-28,54,0,18,0,10,2,2,0,22,0
2009-02-12,204,0,37,6,19,0,1,98,43,0
2012-02-26,158,0,0,21,3,8,25,0,101,0
2009-02-10,213,0,0,0,0,0,0,151,62,0
2009-02-11,182,0,6,0,28,0,0,78,70,0
2012-02-23,395,0,33,35,7,33,0,12,275,0
2012-02-22,453,0,14,57,19,29,0,4,330,0
2012-02-21,336,0,3,55,59,28,0,5,186,0
2012-02-20,1014,0,4,453,141,110,0,0,306,0
2016-07-11,269,0,4,172,48,1,0,0,44,0
2016-07-10,687,0,8,478,148,0,0,0,53,0
2016-07-13,140,0,1,0,20,0,0,1,118,0
2016-07-12,232,0,1,30,171,0,0,0,30,0
2016-07-15,336,0,3,200,41,1,0,0,91,0
2016-07-14,137,0,7,45,18,0,0,0,67,0
2016-07-17,273,0,18,194,25,0,0,1,35,0
2016-07-16,256,0,5,126,25,0,0,0,100,0
2016-07-19,404,0,14,232,101,0,0,0,57,0
2016-07-18,445,0,24,325,15,0,0,0,81,0
2005-11-27,617,0,4,26,456,0,0,0,131,0
2005-11-26,614,0,1,65,436,0,2,3,107,0
2005-11-25,526,0,3,30,267,7,0,2,217,0
2005-11-24,267,0,1,63,19,1,14,3,166,0
2005-11-23,311,0,5,21,149,9,0,1,126,0
2005-11-22,454,0,5,9,162,0,2,0,276,0
2005-11-21,530,0,2,23,308,0,0,4,193,0
2005-11-20,410,0,8,7,130,0,2,12,251,0
2005-11-29,728,0,3,47,406,19,0,0,253,0
2005-11-28,977,0,10,22,738,2,10,0,195,0
2013-09-18,729,0,15,199,242,0,0,0,272,1
2013-09-19,938,0,35,43,525,0,0,0,335,0
2013-09-12,527,0,62,146,210,0,3,6,100,0
2013-09-13,722,0,36,294,263,5,4,0,120,0
2013-09-10,392,0,86,80,128,0,0,0,98,0
2013-09-11,464,0,94,176,82,0,0,2,110,0
2013-09-16,477,0,0,192,75,0,0,2,208,0
2013-09-17,521,0,6,94,190,0,0,0,231,0
2013-09-14,550,0,33,237,115,0,0,4,161,0
2013-09-15,423,0,20,118,147,15,0,0,123,0
2013-12-30,502,0,12,8,431,2,0,0,49,0
2013-12-31,1402,0,30,1,1348,1,0,0,22,0
2016-03-08,180,0,38,1,13,0,0,0,128,0
2016-03-09,207,0,32,2,10,1,0,0,162,0
2016-03-06,82,0,14,3,1,0,0,0,64,0
2016-03-07,183,0,61,6,3,0,0,0,113,0
2016-03-04,210,0,18,77,0,16,0,0,99,0
2016-03-05,155,0,28,5,6,0,0,0,116,0
2016-03-02,362,0,27,74,44,3,2,0,212,0
2016-03-03,311,0,36,40,45,10,0,1,179,0
2016-03-01,237,0,55,28,17,1,0,0,136,0
2001-09-30,1251,0,13,697,271,1,0,0,269,0
2010-08-30,738,0,29,589,49,2,1,1,67,0
2010-08-31,432,0,79,205,105,0,0,0,43,0
2005-03-24,215,0,105,0,29,28,0,31,22,0
2005-03-25,103,0,31,9,49,1,3,7,3,0
2005-03-26,103,0,26,12,28,1,0,29,7,0
2005-03-27,98,0,9,31,29,0,5,19,5,0
2005-03-20,150,0,24,6,26,2,9,75,8,0
2005-03-21,252,0,53,2,50,55,7,44,41,0
2005-03-22,289,0,77,0,46,41,34,46,45,0
2005-03-23,414,0,127,0,86,49,3,58,91,0
2005-03-28,99,0,11,11,53,10,5,9,0,0
2005-03-29,144,0,17,23,23,0,53,7,21,0
2008-08-11,534,0,34,237,199,0,0,0,64,0
2008-08-10,590,0,4,406,58,0,0,0,122,0
2008-08-13,612,0,34,346,151,1,0,0,80,0
2008-08-12,756,0,46,508,154,0,0,1,47,0
2008-08-15,852,0,30,559,127,0,0,0,136,0
2008-08-14,656,0,92,341,157,0,0,0,66,0
2008-08-17,1396,0,16,1090,111,0,0,0,179,0
2008-08-16,692,0,37,392,154,1,0,0,108,0
2008-08-19,1382,0,69,980,191,2,0,0,140,0
2008-08-18,684,0,39,403,93,2,1,0,146,0
2008-03-14,133,0,36,1,13,0,16,11,56,0
2008-03-15,145,0,34,8,18,0,10,0,75,0
2008-03-16,193,0,23,17,14,0,57,4,78,0
2008-03-17,172,0,10,11,7,0,50,6,88,0
2008-03-10,100,0,35,14,3,1,4,13,30,0
2008-03-11,118,0,50,0,21,0,3,1,43,0
2008-03-12,139,0,54,0,16,2,3,0,64,0
2008-03-13,188,0,71,1,31,4,0,7,74,0
2008-03-18,140,0,53,4,18,4,2,0,59,0
2008-03-19,76,0,7,2,8,0,5,7,47,0
2000-12-04,877,0,8,22,268,7,8,1,563,0
2007-04-01,116,0,40,33,15,1,19,4,4,0
2007-04-03,207,0,32,24,46,17,10,27,51,0
2007-04-02,227,0,94,39,39,6,9,9,31,0
2014-05-28,556,0,6,280,37,3,0,0,230,0
2014-05-29,197,0,32,61,67,0,0,0,37,0
2007-04-07,199,0,20,59,30,2,1,36,51,0
2007-04-06,102,0,18,25,13,0,0,21,25,0
2014-05-24,1105,0,21,240,26,8,0,0,810,0
2014-05-25,717,0,48,429,36,6,0,2,196,0
2014-05-26,593,0,26,198,33,0,0,0,336,0
2014-05-27,372,0,17,122,38,0,0,1,194,0
2014-05-20,241,0,23,54,15,13,0,5,131,0
2014-05-21,619,0,66,215,31,44,0,64,199,0
2014-05-22,335,0,84,74,18,5,0,2,152,0
2014-05-23,694,0,65,145,9,4,0,1,470,0
2001-10-16,764,0,0,129,516,0,0,0,119,0
2004-06-30,713,1,147,347,153,0,0,3,62,0
2005-07-19,829,0,29,597,33,0,0,0,170,0
2005-07-18,605,0,31,312,139,2,5,0,116,0
2005-07-15,255,0,1,135,46,0,0,0,73,0
2005-07-14,178,0,0,39,119,0,3,0,17,0
2005-07-17,386,0,8,209,77,0,0,0,92,0
2005-07-16,231,0,4,42,142,0,0,0,43,0
2005-07-11,293,0,16,108,114,0,3,0,52,0
2005-07-10,323,0,2,230,46,2,0,1,42,0
2005-07-13,216,0,2,119,55,0,0,0,40,0
2005-07-12,232,0,0,155,33,0,3,0,41,0
2001-10-10,903,0,37,163,408,0,0,0,295,0
2008-12-16,355,0,44,3,273,0,0,0,35,0
2008-12-17,233,0,26,1,190,0,0,0,16,0
2008-12-14,171,0,5,1,120,1,0,0,44,0
2008-12-15,406,0,12,1,348,0,0,1,44,0
2008-12-12,394,0,0,3,336,1,0,0,54,0
2008-12-13,278,0,1,12,217,0,0,0,48,0
2008-12-10,283,0,24,13,217,1,2,2,24,0
2008-12-11,221,0,12,22,156,0,0,11,20,0
2008-12-18,154,0,19,1,108,0,0,0,26,0
2008-12-19,157,0,40,0,87,2,0,0,28,0
2014-01-28,186,0,49,0,101,5,8,19,4,0
2014-01-29,241,0,40,1,157,27,14,1,1,0
2001-10-20,800,0,29,42,557,2,0,0,170,0
2001-10-21,505,0,10,148,282,0,0,0,65,0
2001-10-22,1134,0,69,50,780,0,5,2,228,0
2001-10-23,409,0,0,80,163,0,0,0,166,0
2001-10-24,722,0,9,74,276,0,0,1,362,0
2001-10-25,630,0,3,97,260,1,0,0,269,0
2014-01-26,111,0,13,3,37,32,0,1,25,0
2001-10-27,814,0,1,117,332,0,0,0,364,0
2002-10-30,4093,0,134,1033,1282,158,0,0,1486,0
2002-10-31,4443,0,227,1318,668,88,14,3,2125,0
2010-06-30,282,0,14,172,77,0,0,0,19,0
2007-10-22,1099,0,27,551,198,7,7,1,308,0
2007-10-23,888,0,30,222,177,0,24,0,435,0
2007-10-20,1218,0,16,620,199,0,60,5,318,0
2007-10-21,913,0,34,283,217,1,0,2,376,0
2007-10-26,839,0,2,189,351,0,0,0,297,0
2007-10-27,1256,0,17,546,321,0,0,1,371,0
2007-10-24,962,0,3,422,233,0,30,10,264,0
2007-10-25,681,0,3,189,141,0,31,0,317,0
2007-10-28,1433,0,3,536,331,134,0,0,429,0
2007-10-29,1219,0,11,582,363,8,0,0,255,0
2001-01-13,1152,0,10,282,54,189,0,0,617,0
2001-01-12,1576,0,23,101,55,40,0,0,1357,0
2001-01-11,1058,0,18,262,16,99,25,0,638,0
2001-01-10,815,0,3,77,19,101,17,0,598,0
2001-01-17,365,0,1,39,107,58,0,2,158,0
2001-01-16,809,0,4,33,268,96,0,0,408,0
2001-01-15,379,0,10,63,80,67,3,0,156,0
2001-01-14,989,0,18,154,189,141,0,0,487,0
2001-01-19,791,0,5,147,157,190,4,0,288,0
2001-01-18,682,0,19,97,207,107,0,0,252,0
2017-01-08,74,0,3,0,46,0,0,0,25,0
2008-04-15,671,0,60,21,13,21,106,96,354,0
2008-04-14,533,0,41,28,36,5,15,10,398,0
2008-04-17,693,0,53,31,44,28,120,98,319,0
2008-04-16,1090,0,56,47,28,93,48,113,705,0
2008-04-11,366,0,89,37,23,0,6,52,159,0
2008-04-10,248,1,59,35,46,2,23,54,28,0
2008-04-13,269,0,11,32,10,1,4,13,198,0
2008-04-12,141,0,11,20,17,0,0,1,92,0
2008-04-19,488,0,19,42,37,19,17,60,294,0
2008-04-18,944,0,32,172,34,70,57,172,407,0
2012-08-07,1826,0,80,908,397,2,0,5,434,0
2000-12-22,422,0,15,7,114,0,0,0,286,0
2009-12-22,324,0,46,0,238,0,0,9,31,0
2000-12-21,212,0,26,28,36,0,0,0,122,0
2012-12-16,853,0,24,12,813,0,0,0,4,0
2000-12-20,299,0,43,1,79,0,2,1,173,0
2009-12-20,191,0,9,6,100,0,0,0,76,0
2012-12-14,1892,0,44,91,1680,3,0,0,74,0
2009-12-26,71,0,0,7,53,0,0,0,11,0
2012-12-12,2052,0,133,60,1756,40,12,0,51,0
2009-12-24,289,0,4,20,230,1,0,0,34,0
2009-12-25,141,0,0,0,136,0,0,1,4,0
2004-10-18,1790,5,11,1032,190,2,11,7,532,0
2004-10-19,1231,5,17,507,332,5,13,6,346,0
2004-10-10,2428,0,24,1605,478,1,0,4,316,0
2004-10-11,3609,0,31,2632,342,1,8,6,589,0
2004-10-12,2929,0,70,1481,808,1,74,15,480,0
2004-10-13,3042,0,34,1969,552,0,50,0,437,0
2004-10-14,2172,0,54,991,709,1,22,0,395,0
2004-10-15,2078,0,17,1080,786,1,8,0,186,0
2004-10-16,1256,0,12,317,547,0,5,6,369,0
2004-10-17,1348,0,0,472,525,6,0,2,343,0
2011-01-21,29,1,3,6,10,0,0,0,9,0
2011-01-20,26,0,10,4,3,0,0,0,9,0
2011-01-23,74,1,18,11,18,8,0,0,18,0
2011-01-22,45,0,13,15,5,0,0,0,12,0
2011-01-25,112,0,17,47,35,0,0,0,13,0
2011-01-24,87,0,14,23,41,2,0,0,7,0
2011-01-27,248,0,49,95,68,1,0,0,35,0
2011-01-26,116,0,17,46,46,0,0,0,7,0
2011-01-29,622,0,39,470,42,12,0,0,59,0
2011-01-28,777,0,144,467,55,0,0,11,100,0
2001-05-31,410,0,10,93,128,2,0,1,176,0
2001-05-30,1063,0,10,772,57,1,0,0,223,0
2002-08-31,1410,0,11,966,212,2,0,2,217,0
2002-08-30,1762,0,57,1200,199,178,0,0,128,0
2006-06-19,374,0,84,129,12,12,0,1,136,0
2006-06-18,470,0,177,140,9,2,2,3,137,0
2006-06-15,377,0,187,52,48,2,5,0,83,0
2006-06-14,648,0,53,380,48,19,0,3,145,0
2006-06-17,371,0,184,79,25,0,4,0,79,0
2006-06-16,479,2,75,213,40,0,6,2,141,0
2006-06-11,529,0,7,357,5,4,0,0,156,0
2006-06-10,287,0,0,146,6,0,0,0,135,0
2006-06-13,474,0,100,245,24,0,1,2,102,0
2006-06-12,495,0,18,291,18,2,1,0,165,0
2014-02-03,107,0,57,1,18,2,0,4,25,0
2014-02-02,158,0,93,6,1,14,0,24,20,0
2002-11-10,4323,0,153,893,469,74,2,0,2732,0
2002-04-02,378,0,40,124,11,2,2,7,192,0
2002-04-03,306,0,22,156,17,19,0,25,67,0
2002-11-15,1179,0,12,216,149,10,4,0,788,0
2013-09-30,910,0,34,316,218,0,0,0,342,0
2002-04-05,251,0,27,113,20,16,3,0,72,0
2002-04-06,455,0,10,344,13,6,0,1,81,0
2014-03-22,166,0,38,18,5,4,0,1,100,0
2002-04-07,193,0,16,80,10,2,5,9,71,0
2002-11-19,1355,0,82,153,228,0,1,1,890,0
2002-12-12,1480,0,45,236,753,1,0,0,445,0
2002-04-09,372,0,83,62,42,12,17,19,137,0
2016-07-31,1072,0,22,604,156,0,0,3,287,0
2016-07-30,684,2,53,241,237,0,0,0,151,0
2011-05-30,694,0,16,249,154,19,0,17,239,0
2011-05-31,1078,0,154,488,154,6,6,37,233,0
2003-11-30,534,0,11,129,247,0,7,0,140,0
2017-07-29,627,0,87,328,139,1,0,5,67,0
2017-07-28,540,0,54,227,135,3,0,0,121,0
2017-07-25,715,0,60,434,139,2,0,1,79,0
2017-07-24,478,0,55,238,142,0,0,1,42,0
2017-07-27,620,0,70,386,85,0,0,0,79,0
2017-07-26,559,0,89,177,218,2,0,0,73,0
2017-07-21,562,0,64,308,58,2,0,1,129,0
2017-07-20,1106,0,65,470,461,0,0,1,109,0
2017-07-23,582,0,26,445,38,0,0,0,73,0
2017-07-22,426,0,37,141,164,0,0,0,84,0
